mean_rp,rel_std_rp,k,Df,Np,agg_num,Rve,Rg,eps_agg,h5_file,h5_key
0.015,0.1,0.95,2.5,1100,3,0.15622085787008064,0.25884198967503647,0.8978261538047644,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/01100/3
0.015,0.1,0.95,2.5,1150,3,0.15859500305778812,0.2647229234228012,0.9000642850553943,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/01150/3
0.015,0.1,0.95,2.5,1200,3,0.1610547048476094,0.2679128464119166,0.8990360091396202,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/01200/3
0.015,0.1,0.95,2.5,1250,3,0.16335176201083132,0.27238059304588835,0.8997533513979108,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/01250/3
0.015,0.1,0.95,2.5,1300,3,0.16594222662185829,0.27972532732942196,0.9029708464074206,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/01300/3
0.015,0.1,0.95,2.5,1350,3,0.16682111613776787,0.2806513272011131,0.902393521966426,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/01350/3
0.015,0.1,0.95,2.5,1400,3,0.16972379537105906,0.2871052737278188,0.9039866616012167,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/01400/3
0.015,0.1,0.95,2.5,1450,3,0.17114315878570244,0.29059320568472946,0.9050600194683641,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/01450/3
0.015,0.1,0.95,2.5,1500,3,0.1735950710097123,0.2938600664465732,0.9041885687753457,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/01500/3
0.015,0.1,0.95,2.5,1550,3,0.17502040465572263,0.29808541033263175,0.9059257497326544,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/01550/3
0.015,0.1,0.95,2.5,1600,3,0.17729445257748652,0.3031549713836312,0.9070352655596157,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/01600/3
0.015,0.1,0.95,2.5,1650,3,0.17900162225895674,0.30564791958611315,0.9066458897409709,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/01650/3
0.015,0.1,0.95,2.5,1700,3,0.17989035705894096,0.30651446874055654,0.9060498262644402,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/01700/3
0.015,0.1,0.95,2.5,1750,3,0.18246456957175056,0.31456037151903926,0.9092909770201082,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/01750/3
0.015,0.1,0.95,2.5,1800,3,0.18375338843834182,0.3170193961268598,0.9094944021971922,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/01800/3
0.015,0.1,0.95,2.5,1850,3,0.18557868217359835,0.3188845672834981,0.9083968032668365,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/01850/3
0.015,0.1,0.95,2.5,1900,3,0.1875010185557336,0.3253787754068278,0.9110655326213819,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/01900/3
0.015,0.1,0.95,2.5,1950,3,0.188783133524982,0.32513284164506057,0.9090225148431408,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/01950/3
0.015,0.1,0.95,2.5,2000,3,0.18983157742679585,0.32980165093430786,0.9113714244502455,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/02000/3
0.015,0.1,0.95,2.5,2050,3,0.192210106246551,0.3329951609601797,0.9106197089423266,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/02050/3
0.015,0.1,0.95,2.5,2100,3,0.19404803255450984,0.3379256170088279,0.911998259708856,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/02100/3
0.015,0.1,0.95,2.5,2150,3,0.19556382255432492,0.3406229864460994,0.9120429670005749,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/02150/3
0.015,0.1,0.95,2.5,2200,3,0.1968483531559028,0.3412592817360407,0.9107991863326304,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/02200/3
0.015,0.1,0.95,2.5,2250,3,0.19837969026832178,0.3448884277157365,0.9115530967255554,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/02250/3
0.015,0.1,0.95,2.5,2300,3,0.20018672954287003,0.34871719221010167,0.9120749443924713,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/02300/3
0.015,0.1,0.95,2.5,2350,3,0.20178262550269402,0.351707929309118,0.9122329093620922,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/02350/3
0.015,0.1,0.95,2.5,2400,3,0.20264519901255526,0.3556470341790547,0.9140237975162349,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/02400/3
0.015,0.1,0.95,2.5,2450,3,0.20433681662567407,0.3596542565385236,0.9147663412458711,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/02450/3
0.015,0.1,0.95,2.5,2500,3,0.205155014671831,0.36018243401030275,0.9141172977273583,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/02500/3
0.015,0.1,0.95,2.5,2550,3,0.20727264223488268,0.3663646705472076,0.9158387715860272,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/02550/3
0.015,0.1,0.95,2.5,2600,3,0.20875423484887412,0.3696403615003707,0.9162866734371675,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/02600/3
0.015,0.1,0.95,2.5,2650,3,0.20994732770180988,0.37066473156076996,0.9155471843994536,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/02650/3
0.015,0.1,0.95,2.5,2700,3,0.21119210872444097,0.3732029911189253,0.9157781866538414,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/02700/3
0.015,0.1,0.95,2.5,2750,3,0.21210804085990537,0.3748738234736942,0.9158134085481962,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/02750/3
0.015,0.1,0.95,2.5,2800,3,0.21326065220057588,0.3777540382868477,0.9163758478719641,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/02800/3
0.015,0.1,0.95,2.55,350,3,0.10651018301045846,0.1549526500514459,0.8490603828670307,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.55/00350/3
0.015,0.1,0.95,2.55,400,3,0.11123072923205451,0.16518681346144964,0.8581023828473965,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.55/00400/3
0.015,0.1,0.95,2.55,450,3,0.11558174791488415,0.17188280231359315,0.8586820358240863,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.55/00450/3
0.015,0.1,0.95,2.55,500,3,0.11986795884706156,0.18172427452472498,0.866617954124745,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.55/00500/3
0.015,0.1,0.95,2.55,550,3,0.12457249274433828,0.19008499143364901,0.8691873156631968,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.55/00550/3
0.015,0.1,0.95,2.55,600,3,0.12727008472228069,0.19402798312960218,0.8688365693809129,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.55/00600/3
0.015,0.1,0.95,2.55,650,3,0.1308606157503051,0.1992942230913327,0.8684261375649062,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.55/00650/3
0.015,0.1,0.95,2.55,700,3,0.13536843065767382,0.2065558794361711,0.8691823407329571,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.55/00700/3
0.015,0.1,0.95,2.55,750,3,0.13788741125560022,0.21080200823302173,0.8699301923328776,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.55/00750/3
0.015,0.1,0.95,2.55,800,3,0.14077384370227158,0.21747294783071378,0.8739400710778714,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.55/00800/3
0.015,0.1,0.95,2.55,850,3,0.14276784780573779,0.22380446623099887,0.8793542947529636,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.55/00850/3
0.015,0.1,0.95,2.55,900,3,0.1464280171321006,0.22682427336237082,0.8749652198321562,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.55/00900/3
0.015,0.1,0.95,2.55,950,3,0.1481666599561554,0.23086013197002664,0.8771340537898266,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.55/00950/3
0.015,0.1,0.95,2.55,1000,3,0.15221481019645977,0.23707107044265796,0.8769839083284461,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.55/01000/3
0.015,0.1,0.95,2.55,1050,3,0.15394089286544033,0.2417887709686557,0.8800554564880986,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.55/01050/3
0.015,0.1,0.95,2.55,1100,3,0.15632847117028753,0.24630652599264813,0.8811734847003668,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.55/01100/3
0.015,0.1,0.95,2.55,1150,3,0.1588408294661551,0.2501524824451435,0.881013178531467,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.55/01150/3
0.015,0.1,0.95,2.55,1200,3,0.16113493893141587,0.2545477497157746,0.8821069385090324,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.55/01200/3
0.015,0.1,0.95,2.55,1250,3,0.1626304070095156,0.2575583420430088,0.8829947739707998,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.55/01250/3
0.015,0.1,0.95,2.55,1300,3,0.16520413035877654,0.26258500382795413,0.884260975120395,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.55/01300/3
0.015,0.1,0.95,2.55,1350,3,0.16717143301858375,0.26445675989886447,0.882605147786782,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.55/01350/3
0.015,0.1,0.95,2.55,1400,3,0.1694012378344895,0.27082424044175474,0.8862597934615765,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.55/01400/3
0.015,0.1,0.95,2.55,1450,3,0.17172784673579158,0.27353636566067735,0.8849984134954454,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.55/01450/3
0.015,0.1,0.95,2.55,1500,3,0.17341570361174316,0.27817803595514234,0.8874038261165683,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.55/01500/3
0.015,0.1,0.95,2.55,1550,3,0.17575291251306777,0.281325422778719,0.8866797491753026,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.55/01550/3
0.015,0.1,0.95,2.55,1600,3,0.17715692949447287,0.2846727783520746,0.8879882741336775,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.55/01600/3
0.015,0.1,0.95,2.55,1650,3,0.17877567310670145,0.28845173761267123,0.8893547784293548,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.55/01650/3
0.015,0.1,0.95,2.55,1700,3,0.1815769958822276,0.29310106110631295,0.889501296285652,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.55/01700/3
0.015,0.1,0.95,2.55,1750,3,0.1827277162422902,0.2946494970012879,0.8891532300015608,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.55/01750/3
0.015,0.1,0.95,2.55,1800,3,0.18420707741707906,0.2981823598011814,0.8904279038411459,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.55/01800/3
0.015,0.1,0.95,2.55,1850,3,0.18561694227891734,0.30221077155134796,0.8923163174398248,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.55/01850/3
0.015,0.1,0.95,2.55,1900,3,0.18692820170653154,0.3037887197548529,0.8917229466089539,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.55/01900/3
0.015,0.1,0.95,2.55,1950,3,0.18956750265082503,0.30880780071714853,0.8924887887854858,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.55/01950/3
0.015,0.1,0.95,2.55,2000,3,0.18994260207708094,0.30916663795760735,0.8922254655431361,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.55/02000/3
0.015,0.1,0.95,2.55,2050,3,0.19234218712712384,0.31344006765767385,0.8926042763449604,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.55/02050/3
0.015,0.1,0.95,2.55,2100,3,0.19372610261770798,0.3160562633810199,0.8929718309470699,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.55/02100/3
0.015,0.1,0.95,2.55,2150,3,0.1954547215952264,0.3192350782282224,0.893332146817757,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.55/02150/3
0.015,0.1,0.95,2.55,2200,3,0.19682942595768035,0.3229897878653785,0.8948206265236782,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.55/02200/3
0.015,0.1,0.95,2.55,2250,3,0.19898572563572095,0.3250129871930361,0.8933427212011993,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.55/02250/3
0.015,0.1,0.95,2.55,2300,3,0.19993856666986232,0.32960843814474877,0.8962658781650001,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.55/02300/3
0.015,0.1,0.95,2.55,2350,3,0.20126258214071044,0.3323565560542766,0.8967944040104812,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.55/02350/3
0.015,0.1,0.95,2.55,2400,3,0.2022581960698118,0.3324166302830815,0.8953119679750611,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.55/02400/3
0.015,0.1,0.95,2.55,2450,3,0.2040172114423299,0.33720456258324283,0.8970688155148383,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.55/02450/3
0.015,0.1,0.95,2.55,2500,3,0.20520865217547185,0.33902017174282073,0.8969288170101627,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.55/02500/3
0.015,0.1,0.95,2.55,2550,3,0.20639045424097902,0.3415013347426913,0.8974068227458288,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.55/02550/3
0.015,0.1,0.95,2.55,2600,3,0.20880021212442074,0.3455687969654881,0.8974782244675069,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.55/02600/3
0.015,0.1,0.95,2.55,2650,3,0.20931350313047295,0.3466545542756364,0.8976876915766041,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.55/02650/3
0.015,0.1,0.95,2.55,2700,3,0.21069206764112536,0.34802918182214904,0.8968843819024175,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.55/02700/3
0.015,0.1,0.95,2.55,2750,3,0.21166842220220292,0.35157722672829594,0.8985778331187859,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.55/02750/3
0.015,0.1,0.95,2.55,2800,3,0.21381288948114888,0.3558894751016121,0.8992179728159658,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.55/02800/3
0.015,0.1,0.95,2.6,350,3,0.10633613253682433,0.1508051736128113,0.8370626174688582,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.60/00350/3
0.015,0.1,0.95,2.6,400,3,0.11127804014343401,0.15671546768370964,0.8336128852915468,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.60/00400/3
0.015,0.1,0.95,2.6,450,3,0.11610204769451184,0.1649351665042301,0.837891150229606,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.60/00450/3
0.015,0.1,0.95,2.6,500,3,0.1196346645583559,0.17177310857432293,0.8429881398491815,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.60/00500/3
0.015,0.1,0.95,2.6,550,3,0.12340618358952257,0.1780215311139049,0.845182501916095,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.60/00550/3
0.015,0.1,0.95,2.6,600,3,0.1266088117793779,0.18193344626750568,0.8433678043465483,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.60/00600/3
0.015,0.1,0.95,2.6,650,3,0.13162119231167416,0.1915287570176868,0.8491649169255165,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.60/00650/3
0.015,0.1,0.95,2.6,700,3,0.1345416292244625,0.19723655752316754,0.8524855103624068,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.60/00700/3
0.015,0.1,0.95,2.6,750,3,0.13712540306450097,0.20048598284846753,0.8512939680321475,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.60/00750/3
0.015,0.1,0.95,2.6,800,3,0.1402461520291206,0.2051926595195313,0.8516067054305424,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.60/00800/3
0.015,0.1,0.95,2.6,850,3,0.14349886998101358,0.20880287293369357,0.84914388839672,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.60/00850/3
0.015,0.1,0.95,2.6,900,3,0.14653600427454416,0.21531414552501607,0.8534984489177739,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.60/00900/3
0.015,0.1,0.95,2.6,950,3,0.14840432585828112,0.21726416181767547,0.8518838981830971,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.60/00950/3
0.015,0.1,0.95,2.6,1000,3,0.15148189955406458,0.22497374131751954,0.8581224726948958,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.60/01000/3
0.015,0.1,0.95,2.6,1050,3,0.1542252785591781,0.22948192163933087,0.8589256260094051,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.60/01050/3
0.015,0.1,0.95,2.6,1100,3,0.15617926140149743,0.2332152955497922,0.8604191373256245,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.60/01100/3
0.015,0.1,0.95,2.6,1150,3,0.15799936499438777,0.23557950151980067,0.8597895430670879,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.60/01150/3
0.015,0.1,0.95,2.6,1200,3,0.1613501815227245,0.24205621237551464,0.8623467242860406,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.60/01200/3
0.015,0.1,0.95,2.6,1250,3,0.1630374786883844,0.24508769829437652,0.8631878438312753,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.60/01250/3
0.015,0.1,0.95,2.6,1300,3,0.1648432966939572,0.24635532304647592,0.8607629228913385,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.60/01300/3
0.015,0.1,0.95,2.6,1350,3,0.16683094532250134,0.25085929580587746,0.8633007565113014,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.60/01350/3
0.015,0.1,0.95,2.6,1400,3,0.16993188177975876,0.25613768843084284,0.864284010269659,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.60/01400/3
0.015,0.1,0.95,2.6,1450,3,0.17075601665778783,0.2573597791272768,0.8642521701040141,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.60/01450/3
0.015,0.1,0.95,2.6,1500,3,0.17375239091913414,0.2640902542400211,0.867638366024317,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.60/01500/3
0.015,0.1,0.95,2.6,1550,3,0.1754225262966436,0.2667734537932017,0.8678536644556196,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.60/01550/3
0.015,0.1,0.95,2.6,1600,3,0.17681740043892522,0.26799033390003096,0.8665113041782895,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.60/01600/3
0.015,0.1,0.95,2.6,1650,3,0.1787939105949456,0.27145092667837645,0.8671960293427642,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.60/01650/3
0.015,0.1,0.95,2.6,1700,3,0.18050368674324221,0.2752209190510281,0.868888500809633,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.60/01700/3
0.015,0.1,0.95,2.6,1750,3,0.1826089132395595,0.27889427765882346,0.8695410194126496,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.60/01750/3
0.015,0.1,0.95,2.6,1800,3,0.1841726747039841,0.28284541710332733,0.8716916197474893,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.60/01800/3
0.015,0.1,0.95,2.6,1850,3,0.18526752447491973,0.2838535857579886,0.8707764651228762,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.60/01850/3
0.015,0.1,0.95,2.6,1900,3,0.18740279777886265,0.2862857175292102,0.8696364915279222,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.60/01900/3
0.015,0.1,0.95,2.6,1950,3,0.18878758912052754,0.29073759750383527,0.872754156547984,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.60/01950/3
0.015,0.1,0.95,2.6,2000,3,0.19070507394370736,0.29244070355010077,0.8711156576503389,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.60/02000/3
0.015,0.1,0.95,2.6,2050,3,0.1925752024924234,0.2959038897828505,0.8718920910046128,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.60/02050/3
0.015,0.1,0.95,2.6,2100,3,0.193756601111804,0.29958256892654683,0.874267724259058,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.60/02100/3
0.015,0.1,0.95,2.6,2150,3,0.19555513484369846,0.30207790451964855,0.873910864300526,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.60/02150/3
0.015,0.1,0.95,2.6,2200,3,0.19673278409383843,0.3041751283244841,0.8742563711105337,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.60/02200/3
0.015,0.1,0.95,2.6,2250,3,0.19822656955310466,0.30747044170449184,0.8754618654557066,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.60/02250/3
0.015,0.1,0.95,2.6,2300,3,0.19977529654132956,0.30941829205763444,0.8749123959954277,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.60/02300/3
0.015,0.1,0.95,2.6,2350,3,0.201254362856178,0.3113290786772709,0.8744537549383896,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.60/02350/3
0.015,0.1,0.95,2.6,2400,3,0.20232225105830026,0.3137197640985651,0.8753385479084709,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.60/02400/3
0.015,0.1,0.95,2.6,2450,3,0.20410505220927636,0.3168429921037862,0.8757616077272067,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.60/02450/3
0.015,0.1,0.95,2.6,2500,3,0.20571870202860099,0.3206722173815266,0.8772944525162127,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.60/02500/3
0.015,0.1,0.95,2.6,2550,3,0.20655668513916783,0.3222461589212143,0.8776000068778731,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.60/02550/3
0.015,0.1,0.95,2.6,2600,3,0.2074280759841611,0.32317854846695476,0.8771141395882899,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.60/02600/3
0.015,0.1,0.95,2.6,2650,3,0.2099078052296508,0.3274950327864481,0.8776233707369923,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.60/02650/3
0.015,0.1,0.95,2.6,2700,3,0.210945414835121,0.32887361571050716,0.877354943958065,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.60/02700/3
0.015,0.1,0.95,2.6,2750,3,0.21148744585376705,0.3320303133872575,0.8798987724480648,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.60/02750/3
0.015,0.1,0.95,2.6,2800,3,0.21430371176421356,0.3354542986111575,0.8788242069482388,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.60/02800/3
0.015,0.1,0.95,2.65,350,3,0.10706289754342488,0.14300836283048354,0.8049888022078633,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.65/00350/3
0.015,0.1,0.95,2.65,400,3,0.11169556825623156,0.1500578749130193,0.8083281537554943,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.65/00400/3
0.015,0.1,0.95,2.65,450,3,0.11605847944606576,0.15764155029706434,0.8145420679468516,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.65/00450/3
0.015,0.1,0.95,2.65,500,3,0.1201251816873771,0.1634151830432204,0.8153914403021072,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.65/00500/3
0.015,0.1,0.95,2.65,550,3,0.12307842927281239,0.1680424145705052,0.8173936097809662,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.65/00550/3
0.015,0.1,0.95,2.65,600,3,0.1272537146868823,0.17552037561636005,0.8228848696939197,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.65/00600/3
0.015,0.1,0.95,2.65,650,3,0.13168271601374051,0.18337315406288304,0.8278900664458917,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.65/00650/3
0.015,0.1,0.95,2.65,700,3,0.13461145768062624,0.18647122474420663,0.8251613327842403,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.65/00700/3
0.015,0.1,0.95,2.65,750,3,0.1371195529309324,0.19149274821265894,0.8293650280469839,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.65/00750/3
0.015,0.1,0.95,2.65,800,3,0.14037916831105535,0.1957441687724085,0.8285772843009398,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.65/00800/3
0.015,0.1,0.95,2.65,850,3,0.1430522491262737,0.19885332420368143,0.8269735966352619,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.65/00850/3
0.015,0.1,0.95,2.65,900,3,0.146141352895423,0.20630525864870994,0.8347979806419463,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.65/00900/3
0.015,0.1,0.95,2.65,950,3,0.14923848727469224,0.20843775633440215,0.8294152429568595,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.65/00950/3
0.015,0.1,0.95,2.65,1000,3,0.15144956167289275,0.21297497134768156,0.8328735330501242,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.65/01000/3
0.015,0.1,0.95,2.65,1050,3,0.15373918729778435,0.21765965897374556,0.8362253102954857,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.65/01050/3
0.015,0.1,0.95,2.65,1100,3,0.15624453874056113,0.21993496001026938,0.833367922670946,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.65/01100/3
0.015,0.1,0.95,2.65,1150,3,0.15827278351131444,0.22382147434868102,0.8356611135648984,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.65/01150/3
0.015,0.1,0.95,2.65,1200,3,0.16157400028531788,0.23019034110795183,0.8392762641562866,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.65/01200/3
0.015,0.1,0.95,2.65,1250,3,0.16351631627352384,0.23214761496415373,0.8375882368348493,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.65/01250/3
